"Date","Price","Open","High","Low","Vol.","Change %"
"19-03-2024","12.85","13.10","13.35","12.75","241.08M","-2.28%"
"18-03-2024","13.15","13.25","13.35","13.00","186.89M","0.00%"
"15-03-2024","13.15","13.15","13.30","12.75","315.08M","0.38%"
"14-03-2024","13.10","12.40","13.25","12.25","424.51M","5.65%"
"13-03-2024","12.40","13.70","13.85","11.75","641.92M","-9.49%"
"12-03-2024","13.70","13.80","13.90","13.45","308.46M","-0.36%"
"11-03-2024","13.75","14.30","14.35","13.65","198.99M","-3.51%"
"07-03-2024","14.25","14.15","14.45","14.10","179.24M","1.06%"
"06-03-2024","14.10","14.35","14.40","13.80","380.74M","-1.74%"
"05-03-2024","14.35","14.25","14.75","14.20","342.32M","1.06%"
"04-03-2024","14.20","14.60","14.70","14.10","276.44M","-2.74%"
"02-03-2024","14.60","14.40","14.65","14.35","49.12M","2.82%"
"01-03-2024","14.20","13.90","14.65","13.60","696.93M","4.03%"
"29-02-2024","13.65","13.65","14.05","13.40","794.57M","0.00%"
"28-02-2024","13.65","15.50","16.05","13.50","1.59B","-13.88%"
"27-02-2024","15.85","17.05","17.15","15.65","737.34M","-5.93%"
"26-02-2024","16.85","17.75","18.10","16.75","643.62M","-3.99%"
"23-02-2024","17.55","16.70","18.40","16.70","1.78B","7.67%"
"22-02-2024","16.30","15.50","16.40","15.05","439.60M","6.19%"
"21-02-2024","15.35","16.15","16.30","15.20","345.49M","-3.76%"
"20-02-2024","15.95","16.05","16.45","15.85","276.62M","-0.31%"
"19-02-2024","16.00","15.95","16.35","15.85","228.34M","0.63%"
"16-02-2024","15.90","16.00","16.60","15.80","357.64M","-0.31%"
"15-02-2024","15.95","15.65","16.30","15.55","392.90M","2.57%"
"14-02-2024","15.55","14.50","15.75","14.40","511.36M","5.78%"
"13-02-2024","14.70","14.55","14.90","14.10","334.25M","1.73%"
"12-02-2024","14.45","15.65","15.70","14.30","407.16M","-6.77%"
"09-02-2024","15.50","14.90","15.65","14.40","547.99M","4.73%"
"08-02-2024","14.80","15.15","15.15","14.65","305.46M","-1.33%"
"07-02-2024","15.00","14.50","15.45","14.25","541.84M","5.26%"
"06-02-2024","14.25","13.75","14.45","13.60","317.59M","3.64%"
"05-02-2024","13.75","14.10","14.20","13.65","189.24M","-2.14%"
"02-02-2024","14.05","14.30","14.70","14.00","244.51M","-0.71%"
"01-02-2024","14.15","14.40","14.50","13.95","206.83M","-1.39%"
"31-01-2024","14.35","14.50","14.55","14.20","176.21M","-1.03%"
"30-01-2024","14.50","14.75","14.90","14.30","233.27M","-1.36%"
"29-01-2024","14.70","14.70","15.20","14.60","245.98M","0.68%"
"25-01-2024","14.60","14.90","15.10","14.35","382.50M","-2.01%"
"24-01-2024","14.90","14.40","15.00","14.25","432.65M","3.47%"
"23-01-2024","14.40","15.10","15.25","14.30","289.98M","-4.00%"
"20-01-2024","15.00","15.10","15.25","14.85","166.86M","-0.66%"
"19-01-2024","15.10","15.20","15.45","15.00","230.08M","0.00%"
"18-01-2024","15.10","15.15","15.40","14.60","282.30M","0.00%"
"17-01-2024","15.10","15.50","15.75","15.00","383.70M","-4.13%"
"16-01-2024","15.75","16.50","16.55","15.50","392.90M","-4.55%"
"15-01-2024","16.50","15.90","16.70","15.80","213.37M","4.10%"
"12-01-2024","15.85","16.15","16.20","15.80","122.40M","-1.25%"
"11-01-2024","16.05","16.20","16.35","15.90","121.47M","-0.62%"
"10-01-2024","16.15","16.30","16.45","15.85","202.64M","-0.31%"
"09-01-2024","16.20","17.20","17.50","15.95","387.15M","-5.54%"
"08-01-2024","17.15","17.20","17.65","17.05","289.50M","0.29%"
"05-01-2024","17.10","17.10","17.65","16.75","686.78M","1.79%"
"04-01-2024","16.80","15.90","17.20","15.70","535.04M","5.99%"
"03-01-2024","15.85","15.90","16.45","15.60","598.73M","-1.25%"
"02-01-2024","16.05","17.10","17.80","15.95","1.10B","-5.59%"
"01-01-2024","17.00","16.20","18.40","15.55","1.78B","6.25%"
"29-12-2023","16.00","13.45","16.25","13.30","1.69B","20.75%"
"28-12-2023","13.25","13.50","13.60","13.10","169.01M","-1.49%"
"27-12-2023","13.45","13.40","13.50","13.20","139.44M","0.75%"
"26-12-2023","13.35","13.65","13.75","13.30","328.96M","-1.84%"
"22-12-2023","13.60","13.75","14.00","13.45","223.86M","-0.37%"
"21-12-2023","13.65","13.25","13.75","12.90","292.71M","4.20%"
"20-12-2023","13.10","14.10","14.40","13.00","491.68M","-6.43%"
"19-12-2023","14.00","14.15","14.45","13.95","278.86M","-0.71%"
"18-12-2023","14.10","14.40","14.50","13.90","371.00M","0.36%"
"15-12-2023","14.05","14.00","14.25","13.55","354.92M","0.72%"
"14-12-2023","13.95","13.30","14.20","13.20","414.08M","5.68%"
"13-12-2023","13.20","13.20","13.60","13.10","369.31M","0.38%"
"12-12-2023","13.15","13.25","13.30","12.95","208.97M","0.00%"
"11-12-2023","13.15","12.90","13.40","12.90","298.88M","1.94%"
"08-12-2023","12.90","13.30","13.35","12.65","237.81M","-2.27%"
"07-12-2023","13.20","12.85","13.55","12.70","239.61M","2.72%"
"06-12-2023","12.85","13.15","13.15","12.80","143.22M","-1.53%"
"05-12-2023","13.05","13.20","13.40","12.80","258.15M","-0.76%"
"04-12-2023","13.15","13.45","13.50","13.10","219.95M","-0.75%"
"01-12-2023","13.25","13.30","13.55","13.20","181.54M","1.53%"
"30-11-2023","13.05","13.20","13.40","12.95","617.53M","-1.14%"
"29-11-2023","13.20","13.30","13.45","13.15","127.23M","-0.38%"
"28-11-2023","13.25","13.40","13.60","13.10","138.36M","-0.75%"
"24-11-2023","13.35","13.65","13.75","13.30","128.89M","-1.84%"
"23-11-2023","13.60","13.55","13.80","13.40","168.57M","0.74%"
"22-11-2023","13.50","13.80","13.85","13.30","208.00M","-2.53%"
"21-11-2023","13.85","14.30","14.35","13.70","210.86M","-2.12%"
"20-11-2023","14.15","14.65","15.05","14.00","359.76M","-2.75%"
"17-11-2023","14.55","14.45","14.80","14.25","255.83M","1.04%"
"16-11-2023","14.40","14.10","14.80","14.05","312.95M","2.49%"
"15-11-2023","14.05","14.05","14.20","13.80","163.37M","0.72%"
"13-11-2023","13.95","14.00","14.05","13.70","104.36M","0.72%"
"12-11-2023","13.85","13.80","13.95","13.80","40.66M","1.09%"
"10-11-2023","13.70","14.15","14.45","13.65","249.89M","-1.44%"
"09-11-2023","13.90","13.80","14.10","13.70","212.16M","1.83%"
"08-11-2023","13.65","14.00","14.10","13.55","148.08M","-1.44%"
"07-11-2023","13.85","13.60","14.00","13.35","254.23M","2.21%"
"06-11-2023","13.55","13.90","14.05","13.50","170.83M","-1.45%"
"03-11-2023","13.75","14.00","14.35","13.55","619.24M","0.00%"
"02-11-2023","13.75","13.15","13.85","12.80","643.74M","7.42%"
"01-11-2023","12.80","11.90","13.55","11.80","972.05M","8.02%"
"31-10-2023","11.85","11.75","12.20","11.65","321.03M","1.72%"
"30-10-2023","11.65","11.00","11.95","10.70","361.62M","6.88%"
"27-10-2023","10.90","10.65","11.05","10.65","207.19M","1.40%"
"26-10-2023","10.75","10.85","10.95","10.50","163.74M","-0.92%"
"25-10-2023","10.85","11.00","11.20","10.60","259.00M","-0.91%"
"23-10-2023","10.95","11.80","11.90","10.85","229.38M","-6.81%"
"20-10-2023","11.75","12.00","12.10","11.65","150.62M","-2.08%"
"19-10-2023","12.00","11.60","12.10","11.55","242.00M","2.56%"
"18-10-2023","11.70","11.95","12.05","11.55","149.90M","-1.68%"
"17-10-2023","11.90","11.85","12.20","11.80","241.64M","0.85%"
"16-10-2023","11.80","12.10","12.10","11.70","196.35M","-1.67%"
"13-10-2023","12.00","11.80","12.35","11.75","364.68M","0.84%"
"12-10-2023","11.90","11.90","12.15","11.55","235.68M","0.42%"
"11-10-2023","11.85","11.20","12.00","11.15","379.12M","7.24%"
"10-10-2023","11.05","11.00","11.20","10.90","92.97M","1.38%"
"09-10-2023","10.90","10.70","11.40","10.55","388.19M","-0.46%"
"06-10-2023","10.95","11.20","11.30","10.85","122.18M","-2.23%"
"05-10-2023","11.20","11.55","11.60","11.05","164.93M","-2.18%"
"04-10-2023","11.45","11.95","11.95","11.30","197.70M","-4.58%"
"03-10-2023","12.00","11.75","12.05","11.40","271.98M","3.00%"
"29-09-2023","11.65","11.75","12.10","11.60","184.14M","0.00%"
"28-09-2023","11.65","11.95","12.10","11.50","287.06M","-2.92%"
"27-09-2023","12.00","12.15","12.45","11.85","354.69M","-0.83%"
"26-09-2023","12.10","11.40","12.20","11.30","507.00M","7.08%"
"25-09-2023","11.30","11.35","11.50","11.05","162.56M","0.00%"
"22-09-2023","11.30","10.90","11.65","10.65","298.31M","4.15%"
"21-09-2023","10.85","10.95","11.20","10.60","177.82M","-1.36%"
"20-09-2023","11.00","10.95","11.40","10.85","164.49M","0.92%"
"18-09-2023","10.90","12.50","12.50","10.80","449.34M","-6.84%"
"15-09-2023","11.70","11.00","11.95","10.90","525.81M","7.34%"
"14-09-2023","10.90","11.10","11.20","10.70","111.30M","-0.91%"
"13-09-2023","11.00","10.50","11.20","10.30","262.79M","4.76%"
"12-09-2023","10.50","11.40","11.50","10.30","475.64M","-7.08%"
"11-09-2023","11.30","10.65","11.55","10.45","630.53M","7.62%"
"08-09-2023","10.50","10.55","11.00","10.45","338.14M","0.00%"
"07-09-2023","10.50","10.65","10.85","10.40","277.64M","-1.41%"
"06-09-2023","10.65","10.00","10.85","9.55","365.62M","7.58%"
"05-09-2023","9.90","10.05","10.20","9.70","135.21M","-1.00%"
"04-09-2023","10.00","10.10","10.30","9.75","286.25M","0.00%"
"01-09-2023","10.00","9.15","10.40","9.10","723.35M","10.50%"
"31-08-2023","9.05","9.15","9.35","9.00","160.75M","0.00%"
"30-08-2023","9.05","8.90","9.25","8.90","190.03M","1.69%"
"29-08-2023","8.90","9.00","9.40","8.85","359.06M","-1.11%"
"28-08-2023","9.00","8.90","9.30","8.50","476.66M","3.45%"
"25-08-2023","8.70","8.05","8.85","8.00","441.38M","9.43%"
"24-08-2023","7.95","7.85","8.05","7.80","61.52M","1.92%"
"23-08-2023","7.80","7.80","7.95","7.75","63.30M","1.30%"
"22-08-2023","7.70","7.55","7.95","7.50","211.20M","1.99%"
"21-08-2023","7.55","7.65","7.70","7.50","50.79M","-0.66%"
"18-08-2023","7.60","7.75","7.75","7.55","59.59M","-1.94%"
"17-08-2023","7.75","7.75","8.00","7.70","139.61M","-0.64%"
"16-08-2023","7.80","7.90","8.05","7.75","81.66M","-3.11%"
"14-08-2023","8.05","8.10","8.15","7.80","84.21M","-0.62%"
"11-08-2023","8.10","8.10","8.20","8.05","53.21M","0.62%"
"10-08-2023","8.05","8.20","8.35","8.00","115.38M","-1.83%"
"09-08-2023","8.20","8.35","8.35","8.15","60.78M","-1.20%"
"08-08-2023","8.30","8.40","8.60","8.20","214.19M","-0.60%"
"07-08-2023","8.35","8.30","8.60","8.25","136.87M","1.21%"
"04-08-2023","8.25","7.90","8.40","7.85","153.83M","5.10%"
"03-08-2023","7.85","7.90","8.05","7.80","78.12M","-0.63%"
"02-08-2023","7.90","8.25","8.30","7.85","123.00M","-4.24%"
"01-08-2023","8.25","8.35","8.45","8.25","53.34M","-0.60%"
"31-07-2023","8.30","8.35","8.60","8.25","167.83M","-0.60%"
"28-07-2023","8.35","8.55","8.55","8.25","105.88M","-1.76%"
"27-07-2023","8.50","9.05","9.15","8.40","349.30M","-2.86%"
"26-07-2023","8.75","8.05","9.05","7.95","432.81M","10.76%"
"25-07-2023","7.90","7.95","8.10","7.80","83.29M","0.00%"
"24-07-2023","7.90","7.95","8.20","7.85","201.08M","0.64%"
"21-07-2023","7.85","7.60","7.95","7.55","182.05M","3.97%"
"20-07-2023","7.55","7.70","7.75","7.50","78.67M","-1.95%"
"19-07-2023","7.70","7.70","7.85","7.60","214.41M","0.65%"
"18-07-2023","7.65","7.60","7.95","7.50","226.58M","0.66%"
"17-07-2023","7.60","7.40","7.75","7.35","164.31M","3.40%"
"14-07-2023","7.35","7.25","7.40","7.20","25.21M","1.38%"
"13-07-2023","7.25","7.35","7.45","7.15","54.90M","-1.36%"
"12-07-2023","7.35","7.40","7.45","7.30","36.72M","0.00%"
"11-07-2023","7.35","7.40","7.45","7.35","26.69M","-0.68%"
"10-07-2023","7.40","7.50","7.50","7.30","57.87M","-0.67%"
"07-07-2023","7.45","7.45","7.55","7.40","44.27M","-0.67%"
"06-07-2023","7.50","7.45","7.55","7.40","59.17M","1.35%"
"05-07-2023","7.40","7.50","7.55","7.35","52.25M","-0.67%"
"04-07-2023","7.45","7.60","7.65","7.40","114.99M","-1.32%"
"03-07-2023","7.55","7.50","7.70","7.40","113.73M","1.34%"
"30-06-2023","7.45","7.45","7.55","7.35","67.70M","0.00%"
